"year","start station id","start station name","start station latitude","start station longitude","num_trips"
"2019","3821","Evergreen Ave & Noll St","40.70106","-73.93318","444"
"2019","3714","Division Ave & Hooper St","40.70684203101325","-73.9544353965357","420"
"2019","3822","Bushwick Ave & Forrest St","40.70076","-73.93641","415"
"2019","3837","Broadway & Kosciuszko St","40.69329","-73.92852","404"
"2019","3890","Grove St & Broadway","40.69047","-73.923511","404"
"2019","3740","W Broadway & W Houston St","40.726378","-74.000472","374"
"2019","3853","Harrison Pl & Porter Ave","40.70686","-73.92851","369"
"2019","3845","Irving Ave & Harman St","40.70108","-73.9179","360"
"2019","3653","31 St & 35 Ave","40.75820464696758","-73.92832159996033","343"
"2019","3153","E 71 St & 2 Ave","40.76817546742245","-73.95910263061523","332"
"2019","3843","Myrtle Ave & Grove St","40.69905","-73.91516","325"
"2019","3839","Putnam Ave & Knickerbocker Ave","40.69545","-73.91164","305"
"2019","3855","Frost St & Debevoise Ave","40.71882","-73.93948","299"
"2019","3827","Halsey St & Broadway","40.68565","-73.91564","293"
"2019","3838","Bushwick Ave & Harman St","40.69356","-73.92524","290"
"2019","3834","Irving Ave & Halsey St","40.69467","-73.90663","290"
"2019","3739","Perry St & Greenwich Ave","40.735918","-74.000939","289"
"2019","3892","38 Ave & 29 St","40.75473","-73.93367","284"
"2019","3861","Menahan St & Wyckoff Ave","40.70113","-73.91422","283"
"2019","3854","Morgan Ave & Maspeth Ave","40.716657","-73.93637","280"
"2019","3863","Central Ave & Woodbine St","40.69296","-73.91605","275"
"2019","3852","Stewart Ave & Johnson Ave","40.70869","-73.92587","272"
"2019","3869","Van Buren St & Broadway","40.692","-73.92617","259"
"2019","3091","Frost St & Meeker St","40.71764","-73.94882","249"
"2019","3899","Manhattan Av & Leonard St","40.72084","-73.94844","227"
"2019","3432","NYCBS Depot - GOW","40.66906013501107","-73.99463653564453","215"
"2019","3836","Bushwick Ave & Linden St","40.69146","-73.92146","213"
"2019","3891","Irving Ave & Palmetto St","40.698","-73.9127","213"
"2019","3846","Central Ave & Himrod St","40.69676","-73.92302","206"
"2019","3865","Knickerbocker Ave & Cooper St","40.69081","-73.90448","205"
"2019","3859","Lorimer St & Calyer St","40.72795","-73.95414","203"
"2019","3879","Broadway & Madison St","40.68822","-73.91966","198"
"2019","3849","Suydam St & St. Nicholas Ave","40.70636","-73.91945","198"
"2019","3866","Wilson Ave & Moffat St","40.68906","-73.90506","191"
"2019","3828","Eldert St & Bushwick Ave","40.68652","-73.91321","179"
"2019","3841","Menahan St & Central Ave","40.69543","-73.9196","172"
"2019","3868","Knickerbocker Ave & Halsey St","40.693","-73.90824","168"
"2019","3900","Morgan Ave & Lombardy St","40.72226","-73.93889","166"
"2019","3847","Cedar St & Evergreen Ave","40.69671","-73.92807","159"
"2019","3851","Metropolitan Ave & Stewart Ave","40.71401","-73.92793","158"
"2019","3832","Central Ave & Weirfield St","40.69055","-73.91181","157"
"2019","3864","Central Ave & Covert St","40.68929","-73.90951","152"
"2019","3862","Linden St & Knickerbocker Ave","40.69714","-73.91566","150"
"2019","3816","Metropolitan Ave & Vandervoort Ave","40.71429","-73.93323","139"
"2019","3833","Madison St & Evergreen Ave","40.69122","-73.91693","134"
"2019","3835","Knickerbocker Ave & Hancock St","40.69385","-73.90974","125"
"2019","3826","Moffat St & Bushwick","40.68458","-73.90925","124"
"2019","3831","Broadway & Hancock St","40.68663","-73.9168","111"
"2019","3893","Rockaway Ave & Bainbridge St","40.68319988172761","-73.91166642308235","109"
"2019","3882","Norman St & Wyckoff Ave","40.69517","-73.90311","109"
"2019","3829","Central Ave & Decatur St","40.6882","-73.90798","102"
"2019","3883","Harman St & Seneca Ave","40.70577","-73.91292","97"
"2019","3876","Forest Ave & Summerfield St","40.69922","-73.89795","71"
"2019","3830","Halsey St & Evergreen Ave","40.68858","-73.91227","67"
"2019","3896","Madison St & Seneca Ave","40.70183","-73.90625","64"
"2019","3901","Stanhope St & Fairview Ave","40.70998","-73.91116","64"
"2019","3824","Van Sinderen Ave & Truxton St","40.6786","-73.90369","63"
"2019","3888","Woodward Ave & Harman St","40.70793","-73.91092","59"
"2019","3885","Onderdonk Ave & Gates Ave","40.70413","-73.90737","57"
"2019","3895","Cypress Ave & Palmetto St","40.701573408737914","-73.90876293182373","53"
"2019","3907","Central Ave & Melrose St","40.70112","-73.93039","49"
"2019","3873","Madison St & Cypress Ave","40.70068","-73.90742","45"
"2019","3871","Bushwick Ave & Furman Ave","40.68281","-73.90623","45"
"2019","3887","Flushing Ave & Woodward Ave","40.71246","-73.91873","45"
"2019","3903","Jefferson Ave & Evergreen Ave","40.68989","-73.91458","42"
"2019","3877","Madison St & Forest Ave","40.70555","-73.90245","41"
"2019","3886","Menahan St & Onderdonk Ave","40.70553","-73.9096","40"
"2019","3874","Menahan St & Seneca Ave","40.70461","-73.91054","40"
"2019","3878","Cypress Ave & George St","40.69812","-73.90271","38"
"2019","3880","Willoughby Ave & Onderdonk Ave","40.7098","-73.91727","37"
"2019","3910","Greene Ave & Grandview Ave","40.709697","-73.907856","30"
"2019","3911","Wyckoff St & Nevins St","40.683426","-73.984275","30"
"2019","3872","Hancock St & Wyckoff Ave","40.6972","-73.90674","29"
"2019","3719","S Portland Ave & Atlantic Ave","40.68322254161595","-73.9738118648529","26"
"2019","3875","Stephen St & Seneca Ave","40.6988","-73.9007","26"
"2019","3825","Broadway & Furman Ave","40.68139","-73.90756","26"
"2019","3897","Onderdonk Ave & Dekalb Ave","40.70863","-73.91497","16"
"2019","3727","Frost St & Meeker Ave","40.717847984177276","-73.94752018153667","10"
"2019","3040","Handlebar @ Gowanus","40.66979964220026","-73.99497985839844","10"
"2019","3884","Centre St & Seneca Ave","40.69969","-73.9022","10"
"2019","3902","Fairview Ave & Linden St","40.70694","-73.90632","8"
"2019","3867","Somers St & Broadway","40.67945","-73.90474","8"
"2019","3909","Madison St & Woodward Ave","40.70408","-73.90408","6"
"2019","3250","58th St Depot","40.71690978045965","-73.98383796215057","6"
"2019","3245","NYCBS DEPOT - DELANCEY","40.71644423134479","-73.9823305606842","6"
"2019","490","8 Ave & W 33 St","40.752","-73.995","3"
"2019","488","W 39 St & 9 Ave","40.75645824","-73.99372222","3"
"2019","448","W 37 St & 10 Ave","40.758","-73.998","2"
"2019","251","Mott St & Prince St","40.722","-73.995","2"
"2019","485","W 37 St & 5 Ave","40.749","-73.983","2"
"2019","327","Vesey Pl & River Terrace","40.716","-74.016","2"
"2019","391","Clark St & Henry St","40.698","-73.992","1"
"2019","468","Broadway & W 56 St","40.764","-73.983","1"
"2019","361","Allen St & Hester St","40.716","-73.992","1"
"2019","3690","Park Pl & Church St","40.713","-74.010","1"
"2019","3656","E 2 St & Avenue A","40.722","-73.986","1"
"2019","3350","W 100 St & Broadway","40.797","-73.971","1"
"2019","3759","Irving Ave & Jefferson St","40.704","-73.926","1"
"2019","525","W 34 St & 11 Ave","40.755","-74.001","1"
"2019","267","Broadway & W 36 St","40.752","-73.989","1"
"2019","316","Fulton St & William St","40.710","-74.007","1"
"2019","453","W 22 St & 8 Ave","40.746","-73.998","1"
"2019","401","Allen St & Rivington St","40.719","-73.989","1"
"2019","545","E 23 St & 1 Ave","40.737","-73.977","1"
"2019","422","W 59 St & 10 Ave","40.770","-73.989","1"
"2019","513","W 56 St & 10 Ave","40.767","-73.989","1"
"2019","491","E 24 St & Park Ave S","40.740","-73.986","1"
"2019","474","5 Ave & E 29 St","40.746","-73.986","1"
"2019","519","Pershing Square North","40.752","-73.977","1"
"2019","3630","Frederick Douglass Blvd & W 115 St","40.803","-73.956","1"
"2019","358","Christopher St & Greenwich St","40.734","-74.007","1"
"2019","517","Pershing Square South","40.752","-73.977","1"
"2019","477","W 41 St & 8 Ave","40.755","-73.989","1"
"2019","3233","E 48 St & 5 Ave","40.758","-73.977","1"
"2019","305","E 58 St & 3 Ave","40.761","-73.968","1"
"2019","3175","W 70 St & Amsterdam Ave","40.776","-73.983","1"
"2019","434","9 Ave & W 18 St","40.743","-74.004","1"
"2019","528","2 Ave & E 31 St","40.743","-73.977","1"
"2019","450","W 49 St & 8 Ave","40.761","-73.989","1"
"2019","335","Washington Pl & Broadway","40.728","-73.995","1"
"2019","2006","Central Park S & 6 Ave","40.767","-73.977","1"
"2019","3305","E 91 St & 2 Ave","40.782","-73.950","1"
"2019","497","E 17 St & Broadway","40.737","-73.989","1"
"2019","167","E 39 St & 3 Ave","40.749","-73.977","1"
"2019","508","W 46 St & 11 Ave","40.764","-73.998","1"
"2019","346","Bank St & Hudson St","40.737","-74.007","1"
"2019","3374","Central Park North & Adam Clayton Powell Blvd","40.800","-73.956","1"
"2019","3142","1 Ave & E 62 St","40.761","-73.962","1"
"2019","504","1 Ave & E 16 St","40.731","-73.983","1"
"2019","362","Broadway & W 37 St","40.752","-73.989","1"
"2019","505","6 Ave & W 33 St","40.749","-73.989","1"
"2019","293","Lafayette St & E 8 St","40.731","-73.992","1"
"2019","281","Grand Army Plaza & Central Park S","40.764","-73.974","1"
"2019","3110","Meserole Ave & Manhattan Ave","40.728","-73.953","1"
"2019","3382","Carroll St & Smith St","40.680","-73.995","1"
"2019","297","E 15 St & 3 Ave","40.734","-73.986","1"
"2019","487","E 20 St & FDR Drive","40.734","-73.977","1"
"2019","478","11 Ave & W 41 St","40.761","-73.998","1"
"2019","3711","E 13 St & Avenue A","40.731","-73.980","1"
"2019","3367","5 Ave & E 103 St","40.791","-73.953","1"
"2019","3854","Morgan Ave & Maspeth Ave","40.716","-73.935","1"
"2020","426","West St & Chambers St","40.71754834","-74.01322069","88231"
"2020","514","12 Ave & W 40 St","40.76087502","-74.00277668","87822"
"2020","435","W 21 St & 6 Ave","40.74173969","-73.99415556","83938"
"2020","3141","1 Ave & E 68 St","40.76500525","-73.95818491","83859"
"2020","499","Broadway & W 60 St","40.76915505","-73.98191841","78989"
"2020","497","E 17 St & Broadway","40.73704984","-73.99009296","75945"
"2020","358","Christopher St & Greenwich St","40.73291553","-74.00711384","74475"
"2020","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","72113"
"2020","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","70780"
"2020","402","Broadway & E 22 St","40.7403432","-73.98955109","67725"
"2020","519","Pershing Square North","40.751873","-73.977706","64498"
"2020","285","Broadway & E 14 St","40.73454567","-73.99074142","63474"
"2020","3641","Broadway & W 25 St","40.74286877312112","-73.98918628692627","63018"
"2020","368","Carmine St & 6 Ave","40.73038599","-74.00214988","62971"
"2020","3687","E 33 St & 1 Ave","40.74322681432173","-73.97449783980846","62107"
"2020","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","61610"
"2020","501","FDR Drive & E 35 St","40.744219","-73.97121214","60795"
"2020","468","Broadway & W 56 St","40.7652654","-73.98192338","60784"
"2020","3435","Grand St & Elizabeth St","40.718822","-73.99596","60503"
"2020","3812","University Pl & E 14 St","40.734814","-73.992085","58924"
"2020","505","6 Ave & W 33 St","40.74901271","-73.98848395","57814"
"2020","509","9 Ave & W 22 St","40.7454973","-74.00197139","56296"
"2020","490","8 Ave & W 33 St","40.751551","-73.993934","55848"
"2020","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","55350"
"2020","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","54827"
"2020","3137","5 Ave & E 73 St","40.77282817","-73.96685276","54640"
"2020","445","E 10 St & Avenue A","40.72740794","-73.98142006","54398"
"2020","532","S 5 Pl & S 5 St","40.710451","-73.960876","54153"
"2020","2008","Little West St & 1 Pl","40.70569254","-74.01677685","53947"
"2020","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","53546"
"2020","478","11 Ave & W 41 St","40.76030096","-73.99884222","53362"
"2020","446","W 24 St & 7 Ave","40.74487634","-73.99529885","53350"
"2020","3165","Central Park West & W 72 St","40.77579376683666","-73.9762057363987","53278"
"2020","462","W 22 St & 10 Ave","40.74691959","-74.00451887","53246"
"2020","3906","West St & Liberty St","40.711444","-74.014847","53090"
"2020","528","2 Ave & E 31 St","40.74290902","-73.97706058","51810"
"2020","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","51541"
"2020","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","51188"
"2020","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","50739"
"2020","477","W 41 St & 8 Ave","40.75640548","-73.9900262","50715"
"2020","447","8 Ave & W 52 St","40.76370739","-73.9851615","50459"
"2020","3142","1 Ave & E 62 St","40.7612274","-73.96094022","49866"
"2020","3163","Central Park West & W 68 St","40.7734066","-73.97782542","49846"
"2020","3140","1 Ave & E 78 St","40.77140426","-73.9535166","49675"
"2020","3016","Kent Ave & N 7 St","40.72036775298455","-73.96165072917938","48911"
"2020","3799","6 Ave & W 34 St","40.74964","-73.98805","48136"
"2020","350","Clinton St & Grand St","40.71559509","-73.9870295","48064"
"2020","482","W 15 St & 7 Ave","40.73935542","-73.99931783","47981"
"2020","476","E 31 St & 3 Ave","40.74394314","-73.97966069","47781"
"2020","3374","Central Park North & Adam Clayton Powell Blvd","40.799484","-73.955613","46320"
"2020","3167","Amsterdam Ave & W 73 St","40.77966809007312","-73.98093044757842","46258"
"2020","432","E 7 St & Avenue A","40.72621788","-73.98379855","45927"
"2020","545","E 23 St & 1 Ave","40.736502","-73.97809472","45506"
"2020","504","1 Ave & E 16 St","40.73221853","-73.98165557","45418"
"2020","128","MacDougal St & Prince St","40.72710258","-74.00297088","45269"
"2020","3707","Lexington Ave & E 26 St","40.741459","-73.983293","45012"
"2020","492","W 33 St & 7 Ave","40.75019995","-73.99093085","45011"
"2020","515","W 43 St & 10 Ave","40.76009437","-73.99461843","44978"
"2020","453","W 22 St & 8 Ave","40.74475148","-73.99915362","44884"
"2020","479","9 Ave & W 45 St","40.76019252","-73.9912551","44580"
"2020","297","E 15 St & 3 Ave","40.734232","-73.986923","44537"
"2020","3282","5 Ave & E 88 St","40.78307","-73.95939","44454"
"2020","237","E 11 St & 2 Ave","40.73047309","-73.98672378","44399"
"2020","450","W 49 St & 8 Ave","40.76227205","-73.98788205","44264"
"2020","307","Canal St & Rutgers St","40.71427487","-73.98990025","44260"
"2020","251","Mott St & Prince St","40.72317958","-73.99480012","44252"
"2020","494","W 26 St & 8 Ave","40.74734825","-73.99723551","44042"
"2020","3724","7 Ave & Central Park South","40.7667405590595","-73.9790689945221","43608"
"2020","116","W 17 St & 8 Ave","40.74177603","-74.00149746","43301"
"2020","459","W 20 St & 11 Ave","40.746745","-74.007756","43074"
"2020","495","W 47 St & 10 Ave","40.76269882","-73.99301222","42823"
"2020","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","42600"
"2020","3423","West Drive & Prospect Park West","40.6610633719006","-73.97945255041122","42562"
"2020","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","42419"
"2020","489","10 Ave & W 28 St","40.75066386","-74.00176802","42181"
"2020","2012","E 27 St & 1 Ave","40.739445","-73.976806","42092"
"2020","480","W 53 St & 10 Ave","40.76669671","-73.99061728","41735"
"2020","439","E 4 St & 2 Ave","40.7262807","-73.98978041","41693"
"2020","460","S 4 St & Wythe Ave","40.71285887","-73.96590294","41604"
"2020","127","Barrow St & Hudson St","40.73172428","-74.00674436","41527"
"2020","301","E 2 St & Avenue B","40.72217444","-73.98368779","41298"
"2020","472","E 32 St & Park Ave","40.7457121","-73.98194829","41184"
"2020","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","41056"
"2020","317","E 6 St & Avenue B","40.72453734","-73.98185424","40835"
"2020","448","W 37 St & 10 Ave","40.75660359","-73.9979009","40651"
"2020","311","Norfolk St & Broome St","40.7172274","-73.98802084","40484"
"2020","312","Allen St & Stanton St","40.722055","-73.989111","40185"
"2020","3263","Cooper Square & Astor Pl","40.72951496224949","-73.99075269699097","40110"
"2020","250","Lafayette St & Jersey St","40.72456089","-73.99565293","39683"
"2020","3656","E 2 St & Avenue A","40.72307749068673","-73.98583620786667","39609"
"2020","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","39595"
"2020","2003","1 Ave & E 18 St","40.733812191966315","-73.98054420948029","39514"
"2020","326","E 11 St & 1 Ave","40.72953837","-73.98426726","39069"
"2020","496","E 16 St & 5 Ave","40.73726186","-73.99238967","39048"
"2020","401","Allen St & Rivington St","40.72019576","-73.98997825","38940"
"2020","3709","W 15 St & 6 Ave","40.738046142482766","-73.99642959237099","38884"
"2020","442","W 27 St & 7 Ave","40.746647","-73.993915","38870"
"2020","305","E 58 St & 3 Ave","40.76095756","-73.96724467","38823"
"2020","379","W 31 St & 7 Ave","40.749156","-73.9916","38716"
"2020","3746","6 Ave & Broome St","40.724308321602166","-74.00473035871983","38580"
"2020","405","Washington St & Gansevoort St","40.739323","-74.008119","38436"
"2020","412","Forsyth St & Canal St","40.7158155","-73.99422366","38435"
"2020","3244","University Pl & E 8 St","40.73143724085228","-73.99490341544151","38189"
"2020","507","E 25 St & 2 Ave","40.73912601","-73.97973776","38177"
"2020","334","W 20 St & 7 Ave","40.74238787","-73.99726235","38166"
"2020","518","E 39 St & 2 Ave","40.74780373","-73.9734419","38119"
"2020","411","E 6 St & Avenue D","40.72228087","-73.97668709","38119"
"2020","465","Broadway & W 41 St","40.75513557","-73.98658032","38094"
"2020","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","38007"
"2020","474","5 Ave & E 29 St","40.7451677","-73.98683077","37976"
"2020","3725","2 Ave & E 72 St","40.7687620293096","-73.95840793848038","37825"
"2020","361","Allen St & Hester St","40.71605866","-73.99190759","37505"
"2020","3147","E 85 St & 3 Ave","40.77801203","-73.95407149","37463"
"2020","470","W 20 St & 8 Ave","40.74345335","-74.00004031","37452"
"2020","229","Great Jones St","40.72743423","-73.99379025","37451"
"2020","458","11 Ave & W 27 St","40.751396","-74.005226","36882"
"2020","363","West Thames St","40.70834698","-74.01713445","36862"
"2020","466","W 25 St & 6 Ave","40.74395411","-73.99144871","36635"
"2020","486","Broadway & W 29 St","40.7462009","-73.98855723","36298"
"2020","3664","North Moore St & Greenwich St","40.72019521437465","-74.0103006362915","36267"
"2020","410","Suffolk St & Stanton St","40.72066442","-73.98517977","36146"
"2020","3156","E 72 St & York Ave","40.76663814","-73.95348296","36141"
"2020","387","Centre St & Chambers St","40.71273266","-74.0046073","36126"
"2020","461","E 20 St & 2 Ave","40.73587678","-73.98205027","36044"
"2020","530","11 Ave & W 59 St","40.77149671054441","-73.99046033620834","36043"
"2020","325","E 19 St & 3 Ave","40.73624527","-73.98473765","36022"
"2020","3166","Riverside Dr & W 72 St","40.78057799010334","-73.98562431335449","35829"
"2020","3349","Grand Army Plaza & Plaza St West","40.6729679","-73.97087984","35826"
"2020","3686","Gansevoort St & Hudson St","40.739448201304036","-74.00507032871246","35780"
"2020","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","35747"
"2020","503","E 20 St & Park Ave","40.73827428","-73.98751968","35689"
"2020","3699","W 50 St & 9 Ave","40.763604677958625","-73.98917958140373","35522"
"2020","3301","Columbus Ave & W 95 St","40.7919557","-73.968087","35265"
"2020","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","35263"
"2020","3744","1 Ave & E 5 St","40.725864","-73.986389","35010"
"2020","217","Old Fulton St","40.70277159","-73.99383605","34879"
"2020","3173","Riverside Blvd & W 67 St","40.777507027547976","-73.98888587951659","34711"
"2020","315","South St & Gouverneur Ln","40.70355377","-74.00670227","34655"
"2020","422","W 59 St & 10 Ave","40.770513","-73.988038","34613"
"2020","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","34553"
"2020","247","Perry St & Bleecker St","40.73535398","-74.00483091","34452"
"2020","385","E 55 St & 2 Ave","40.75797322","-73.96603308","34408"
"2020","403","E 2 St & 2 Ave","40.72502876","-73.99069656","34308"
"2020","3881","12 Ave & W 125 St","40.818299","-73.960405","33792"
"2020","3735","W 30 St & 10 Ave","40.752694","-74.002353","33736"
"2020","536","1 Ave & E 30 St","40.74144387","-73.97536082","33673"
"2020","526","E 33 St & 5 Ave","40.74765947","-73.98490707","33365"
"2020","3809","W 55 St & 6 Ave","40.763189","-73.978434","33249"
"2020","346","Bank St & Hudson St","40.73652889","-74.00618026","33136"
"2020","223","W 13 St & 7 Ave","40.73781509","-73.99994661","33094"
"2020","359","E 47 St & Park Ave","40.75510267","-73.97498696","33052"
"2020","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","33007"
"2020","3461","Murray St & Greenwich St","40.714851505262516","-74.01122331619263","32942"
"2020","502","Henry St & Grand St","40.714211","-73.981095","32723"
"2020","3143","5 Ave & E 78 St","40.77632142182271","-73.96427392959595","32712"
"2020","508","W 46 St & 11 Ave","40.76341379","-73.99667444","32590"
"2020","319","Fulton St & Broadway","40.711066","-74.009447","32586"
"2020","525","W 34 St & 11 Ave","40.75594159","-74.0021163","32504"
"2020","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","32474"
"2020","483","E 12 St & 3 Ave","40.73223272","-73.98889957","32383"
"2020","487","E 20 St & FDR Drive","40.73314259","-73.97573881","32317"
"2020","3260","Mercer St & Bleecker St","40.72706363348306","-73.99662137031554","32233"
"2020","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","32019"
"2020","347","Greenwich St & W Houston St","40.728846","-74.008591","32010"
"2020","3158","W 63 St & Broadway","40.77163851","-73.98261428","31984"
"2020","238","Bank St & Washington St","40.7361967","-74.00859207","31728"
"2020","3521","Lenox Ave & W 111 St","40.7987859","-73.9523","31664"
"2020","383","Greenwich Ave & Charles St","40.735238","-74.000271","31447"
"2020","174","E 25 St & 1 Ave","40.7381765","-73.97738662","30891"
"2020","265","Stanton St & Chrystie St","40.72229346","-73.99147535","30858"
"2020","529","W 42 St & 8 Ave","40.7575699","-73.99098507","30403"
"2020","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","30371"
"2020","72","W 52 St & 11 Ave","40.76727216","-73.99392888","30297"
"2020","3372","E 74 St & 1 Ave","40.7689738","-73.95482273","30068"
"2020","531","Forsyth St & Broome St","40.71893904","-73.99266288","29940"
"2020","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","29889"
"2020","3160","Central Park West & W 76 St","40.77896784","-73.97374737","29809"
"2020","517","Pershing Square South","40.751581","-73.97791","29706"
"2020","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","29526"
"2020","3718","E 11 St & Avenue B","40.72746420692392","-73.97950418293476","29509"
"2020","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","29233"
"2020","254","W 11 St & 6 Ave","40.73532427","-73.99800419","28907"
"2020","304","Broadway & Battery Pl","40.70463334","-74.01361706","28790"
"2020","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","28697"
"2020","3170","W 84 St & Columbus Ave","40.78499979","-73.97283406","28634"
"2020","150","E 2 St & Avenue C","40.7208736","-73.98085795","28616"
"2020","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","28558"
"2020","3093","N 6 St & Bedford Ave","40.71745169","-73.95850939","28510"
"2020","513","W 56 St & 10 Ave","40.768254","-73.988639","28388"
"2020","3283","W 89 St & Columbus Ave","40.7882213","-73.97041561","28201"
"2020","259","South St & Whitehall St","40.70122128","-74.01234218","28189"
"2020","3905","4 Ave & E 12 St","40.732647","-73.99011","28144"
"2020","3096","Union Ave & N 12 St","40.71924","-73.95242","28060"
"2020","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","28053"
"2020","3708","W 13 St & 5 Ave","40.735445","-73.99431","28044"
"2020","280","E 10 St & 5 Ave","40.73331967","-73.99510132","27906"
"2020","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","27810"
"2020","2000","Front St & Washington St","40.70255088","-73.98940236","27684"
"2020","3737","Stanton St & Norfolk St","40.720747","-73.986274","27618"
"2020","3288","E 88 St & 1 Ave","40.778301","-73.9488134","27569"
"2020","3697","W 64 St & Thelonious Monk Circle","40.77515953434235","-73.98918695747852","27525"
"2020","3233","E 48 St & 5 Ave","40.75724567911726","-73.97805914282799","27492"
"2020","349","Rivington St & Ridge St","40.71850211","-73.98329859","27414"
"2020","394","E 9 St & Avenue C","40.72521311","-73.97768752","27405"
"2020","303","Mercer St & Spring St","40.72362738","-73.99949601","27355"
"2020","3472","W 15 St & 10 Ave","40.742753828659026","-74.00747358798981","27306"
"2020","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","27280"
"2020","355","Bayard St & Baxter St","40.71602118","-73.99974372","27074"
"2020","546","E 30 St & Park Ave S","40.74444921","-73.98303529","26934"
"2020","167","E 39 St & 3 Ave","40.7489006","-73.97604882","26918"
"2020","3443","W 52 St & 6 Ave","40.76132983124814","-73.97982001304626","26786"
"2020","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","26491"
"2020","3783","Cliff St & Fulton St","40.70838","-74.00495","26436"
"2020","268","Howard St & Centre St","40.71910537","-73.99973337","26400"
"2020","257","Lispenard St & Broadway","40.71939226","-74.00247214","26377"
"2020","332","Cherry St","40.71219906","-73.97948148","26348"
"2020","3798","W 40 St & 5 Ave","40.752269","-73.982079","26262"
"2020","3785","W 42 St & 6 Ave","40.75492","-73.98455","26260"
"2020","212","W 16 St & The High Line","40.74334935","-74.00681753","26238"
"2020","3350","W 100 St & Broadway","40.7973721","-73.97041192","26157"
"2020","3815","E 51 St & 2 Ave","40.755293","-73.967641","26140"
"2020","469","Broadway & W 53 St","40.76344058","-73.98268129","26096"
"2020","3534","Frederick Douglass Blvd & W 117 St","40.805159","-73.954692","26081"
"2020","523","W 38 St & 8 Ave","40.75466591","-73.99138152","26058"
"2020","3112","Milton St & Franklin St","40.72906","-73.95779","26036"
"2020","3295","Central Park W & W 96 St","40.79127","-73.964839","25708"
"2020","3919","Wall St & South St","40.70437","-74.00637","25684"
"2020","328","Watts St & Greenwich St","40.72405549","-74.00965965","25594"
"2020","4044","8 Ave & W 38 St","40.75461","-73.99177","25328"
"2020","3159","W 67 St & Broadway","40.77492513","-73.98266566","25290"
"2020","3323","W 106 St & Central Park West","40.7981856","-73.9605909006","25253"
"2020","3749","Lexington Ave & E 36 St","40.747573958954796","-73.9788007736206","25229"
"2020","388","W 26 St & 10 Ave","40.749717753","-74.002950346","25211"
"2020","3318","2 Ave & E 96 St","40.7839636","-73.9471673","25189"
"2020","455","1 Ave & E 44 St","40.75001986","-73.96905301","25145"
"2020","454","E 51 St & 1 Ave","40.75455731","-73.96592976","25072"
"2020","434","9 Ave & W 18 St","40.74317449","-74.00366443","24999"
"2020","3367","5 Ave & E 103 St","40.7922553","-73.95249933","24976"
"2020","3305","E 91 St & 2 Ave","40.78112229934166","-73.94965589046478","24726"
"2020","423","W 54 St & 9 Ave","40.76584941","-73.98690506","24588"
"2020","415","Pearl St & Hanover Square","40.7047177","-74.00926027","24568"
"2020","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","24543"
"2020","3712","W 35 St & Dyer Ave","40.754691750226016","-73.99740189313889","24291"
"2020","533","Broadway & W 38 St","40.75299641","-73.98721619","24246"
"2020","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","24120"
"2020","3314","W 95 St & Broadway","40.7937704","-73.971888","24070"
"2020","485","W 37 St & 5 Ave","40.75038009","-73.98338988","24056"
"2020","3467","W Broadway & Spring St","40.72494672359416","-74.00165855884552","24019"
"2020","335","Washington Pl & Broadway","40.72903917","-73.99404649","24015"
"2020","164","E 47 St & 2 Ave","40.75323098","-73.97032517","23995"
"2020","473","Rivington St & Chrystie St","40.72110063","-73.9919254","23867"
"2020","3354","3 St & Prospect Park West","40.668132","-73.97363831","23853"
"2020","3671","E 81 St & 2 Ave","40.774779448957275","-73.95427465438843","23699"
